nation,lsoa,overall_local_score,income_score,employment_score,GB_IMD_E_score,original_decile,E_expanded_decile,GB_IMD_E_rank,GB_IMD_E_pop_decile,GB_IMD_E_pop_quintile
E,E01029418,5.896,3.2,5.5,5.896,10,10,37559.5,10,5
E,E01025501,5.896,4.6,4.2,5.896,10,10,37559.5,10,5
E,E01003902,5.894,3.8,4.3,5.894,10,10,37561,10,5
S,S01011782,5.904612765,2,3,5.892529223,9,10,37562,10,5
E,E01014468,5.892,4.2,3.3,5.892,10,10,37563,10,5
E,E01010550,5.891,2.9,4.3,5.891,10,10,37564,10,5
E,E01022837,5.889,3.9,4.1,5.889,10,10,37565.5,10,5
E,E01022874,5.889,5.3,3.6,5.889,10,10,37565.5,10,5
E,E01022857,5.888,3.6,2.1,5.888,10,10,37567.5,10,5
E,E01010387,5.888,4.1,4.5,5.888,10,10,37567.5,10,5
E,E01015564,5.887,4.7,4.7,5.887,10,10,37570,10,5
E,E01028761,5.887,4.3,5.6,5.887,10,10,37570,10,5
E,E01030559,5.887,4.2,4.1,5.887,10,10,37570,10,5
S,S01008839,7.169829237,5,5,5.886820313,9,10,37572,10,5
S,S01012939,5.538568596,2,2,5.884689236,9,10,37573,10,5
E,E01021471,5.882,4.4,4.2,5.882,10,10,37574,10,5
E,E01022418,5.881,5.9,5.3,5.881,10,10,37575.5,10,5
E,E01033609,5.881,6.2,4.6,5.881,10,10,37575.5,10,5
E,E01002995,5.88,3.4,3.1,5.88,10,10,37577,10,5
E,E01010392,5.879,4.5,3.7,5.879,10,10,37578.5,10,5
E,E01003851,5.879,1.9,1.9,5.879,10,10,37578.5,10,5
S,S01011337,6.443746758,5,3,5.878883161,9,10,37580,10,5
E,E01032408,5.878,3.6,4.4,5.878,10,10,37581,10,5
E,E01032362,5.877,3.7,4.1,5.877,10,10,37582.5,10,5
E,E01000879,5.877,3.7,2.8,5.877,10,10,37582.5,10,5
E,E01000325,5.875,3.9,3.5,5.875,10,10,37585,10,5
E,E01024144,5.875,1.9,2.6,5.875,10,10,37585,10,5
E,E01020560,5.875,4.7,5.5,5.875,10,10,37585,10,5
E,E01024818,5.874,3.8,3.2,5.874,10,10,37587,10,5
S,S01008501,6.799383828,5,4,5.873306196,9,10,37588,10,5
E,E01014350,5.873,3.1,3.7,5.873,10,10,37589,10,5
E,E01025973,5.872,2.7,2.4,5.872,10,10,37590,10,5
S,S01011127,5.168027356,2,1,5.871051573,10,10,37591,10,5
E,E01006300,5.871,3.6,5.7,5.871,10,10,37592,10,5
E,E01013425,5.87,5.2,4.3,5.87,10,10,37593,10,5
S,S01013320,5.527002337,2,2,5.869777881,9,10,37594,10,5
S,S01012036,5.886476613,2,3,5.869147887,9,10,37595,10,5
S,S01009108,5.526298107,2,2,5.86886998,9,10,37596,10,5
E,E01032323,5.867,4.5,4.3,5.867,10,10,37597.5,10,5
E,E01016736,5.867,6,3.8,5.867,10,10,37597.5,10,5
E,E01021366,5.865,3.3,4.6,5.865,10,10,37599.5,10,5
E,E01000263,5.865,2.4,2.4,5.865,10,10,37599.5,10,5
E,E01021961,5.864,4.3,4.6,5.864,10,10,37601,10,5
S,S01012193,5.339043567,1,2,5.863693876,9,10,37602,10,5
E,E01027307,5.863,4.7,4.8,5.863,10,10,37604,10,5
E,E01000249,5.863,2.6,4.4,5.863,10,10,37604,10,5
E,E01030495,5.863,3.4,2.1,5.863,10,10,37604,10,5
E,E01020356,5.862,4.4,3.9,5.862,10,10,37606.5,10,5
E,E01033390,5.862,3.1,2.4,5.862,10,10,37606.5,10,5
E,E01007896,5.861,3.2,4.9,5.861,10,10,37608.5,10,5
E,E01018650,5.861,4,3.1,5.861,10,10,37608.5,10,5
S,S01010989,4.975760388,1,1,5.859413388,10,10,37610,10,5
E,E01018676,5.857,4.7,4.2,5.857,10,10,37611.5,10,5
E,E01028790,5.857,5.9,5.2,5.857,10,10,37611.5,10,5
E,E01014473,5.855,4.3,3.5,5.855,10,10,37613.5,10,5
E,E01013411,5.855,4.8,4.4,5.855,10,10,37613.5,10,5
S,S01012828,5.698397043,3,2,5.854507305,9,10,37615,10,5
E,E01020417,5.853,3.7,4.4,5.853,10,10,37617,10,5
E,E01020200,5.853,5.9,4.9,5.853,10,10,37617,10,5
E,E01031800,5.853,4.5,4.4,5.853,10,10,37617,10,5
S,S01011478,6.239922813,4,3,5.852345589,9,10,37619,10,5
E,E01007929,5.851,4.1,3.5,5.851,10,10,37620,10,5
E,E01030903,5.85,4.7,4.7,5.85,10,10,37621.5,10,5
E,E01014513,5.85,3.1,2.9,5.85,10,10,37621.5,10,5
E,E01027655,5.849,3.6,1.7,5.849,10,10,37623,10,5
S,S01008444,5.333933324,3,1,5.848704852,9,10,37624,10,5
E,E01003423,5.847,4.1,4,5.847,10,10,37625,10,5
S,S01009263,6.052431371,3,3,5.846864067,9,10,37626,10,5
S,S01006519,5.507826258,2,2,5.84505586,9,10,37627,10,5
E,E01032614,5.845,4.9,5.2,5.845,10,10,37628,10,5
E,E01025838,5.843,6,4,5.843,10,10,37629,10,5
S,S01006990,5.87237721,4,2,5.842569936,9,10,37630,10,5
S,S01010844,6.591490232,4,4,5.841521982,9,10,37631,10,5
E,E01026945,5.84,6.4,5.1,5.84,10,10,37632,10,5
E,E01024785,5.839,5.1,4.3,5.839,10,10,37633,10,5
S,S01008427,4.959737131,1,1,5.838756021,10,10,37634,10,5
E,E01021746,5.838,5.5,3.7,5.838,10,10,37635,10,5
E,E01001124,5.837,3,3.5,5.837,10,10,37636,10,5
S,S01010466,6.587783375,4,4,5.83674306,9,10,37637,10,5
E,E01032361,5.835,2.5,4.1,5.835,10,10,37638,10,5
S,S01009155,7.489048072,5,6,5.834292539,9,10,37639,10,5
E,E01028169,5.833,4.6,5.1,5.833,10,10,37640.5,10,5
E,E01004771,5.833,3.4,3.4,5.833,10,10,37640.5,10,5
S,S01006784,6.584231185,4,4,5.832163534,9,10,37642,10,5
E,E01032178,5.831,3.6,3,5.831,10,10,37643,10,5
S,S01008111,6.582889578,4,4,5.830433919,9,10,37644,10,5
S,S01013341,5.855646858,2,3,5.829401811,9,10,37645,10,5
E,E01023443,5.829,6.3,4.4,5.829,10,10,37647,10,5
E,E01029479,5.829,5.4,4.5,5.829,10,10,37647,10,5
E,E01014849,5.829,2.5,3.3,5.829,10,10,37647,10,5
E,E01003780,5.828,2.7,3,5.828,10,10,37649,10,5
E,E01013985,5.827,5.7,4.9,5.827,10,10,37650.5,10,5
E,E01030326,5.827,3.4,3.8,5.827,10,10,37650.5,10,5
E,E01019473,5.825,2.5,3.9,5.825,10,10,37652,10,5
E,E01023749,5.824,2.4,2,5.824,10,10,37653,10,5
E,E01008044,5.822,5.3,5.3,5.822,10,10,37654,10,5
E,E01016550,5.821,6.3,2.9,5.821,10,10,37656,10,5
E,E01004558,5.821,5.4,3.4,5.821,10,10,37656,10,5
E,E01012958,5.821,3.4,5.4,5.821,10,10,37656,10,5
S,S01008058,5.128577944,2,1,5.820192937,10,10,37658,10,5
S,S01009466,6.391494085,3,4,5.819919251,9,10,37659,10,5
S,S01009922,6.757653061,5,4,5.81950641,9,10,37660,10,5
S,S01008395,6.037233489,5,2,5.818869943,9,10,37661,10,5
E,E01027674,5.818,3,2.7,5.818,10,10,37662,10,5
S,S01006942,5.846696585,2,3,5.817863016,9,10,37663,10,5
S,S01009498,6.205475789,2,4,5.816336926,9,10,37664,10,5
E,E01021517,5.816,5,4,5.816,10,10,37666,10,5
E,E01021893,5.816,3.3,4.4,5.816,10,10,37666,10,5
E,E01016621,5.816,6.2,4.9,5.816,10,10,37666,10,5
E,E01029455,5.815,3.1,4.1,5.815,10,10,37668.5,10,5
E,E01019361,5.815,4.2,4.9,5.815,10,10,37668.5,10,5
E,E01030910,5.814,4.2,3.4,5.814,10,10,37670,10,5
E,E01010108,5.813,5.2,2.6,5.813,10,10,37671,10,5
E,E01032727,5.812,3.1,2.9,5.812,10,10,37672.5,10,5
E,E01023909,5.812,1.2,1.2,5.812,10,10,37672.5,10,5
E,E01025641,5.811,5.1,3.2,5.811,10,10,37674,10,5
E,E01019176,5.81,2.7,4.1,5.81,10,10,37675,10,5
E,E01006196,5.809,3.9,3.6,5.809,10,10,37676,10,5
S,S01006552,6.023019358,3,3,5.80894576,9,10,37677,10,5
E,E01011266,5.808,2.1,2.6,5.808,10,10,37678,10,5
W,W01001114,1.6,2,2,5.807371666,10,10,37679,10,5
E,E01003870,5.807,2.7,2.4,5.807,10,10,37680,10,5
S,S01008265,6.021099372,3,3,5.806470492,9,10,37681,10,5
S,S01009402,6.379349818,3,4,5.804262722,9,10,37682,10,5
E,E01022571,5.804,2.9,2.1,5.804,10,10,37684,10,5
E,E01026860,5.804,3.3,1.4,5.804,10,10,37684,10,5
E,E01030489,5.804,4.5,4.5,5.804,10,10,37684,10,5
E,E01024327,5.801,4.9,4.8,5.801,10,10,37687,10,5
E,E01005814,5.801,4.1,5.1,5.801,10,10,37687,10,5
E,E01004805,5.801,4.5,5.1,5.801,10,10,37687,10,5
E,E01014389,5.8,8.1,4.9,5.8,10,10,37689,10,5
E,E01021946,5.799,3.3,3.8,5.799,10,10,37690.5,10,5
E,E01027654,5.799,1.7,1.3,5.799,10,10,37690.5,10,5
S,S01006837,6.741305592,5,4,5.798431064,9,10,37692,10,5
E,E01026320,5.798,3.9,3.6,5.798,10,10,37693,10,5
E,E01013809,5.797,5.8,5.9,5.797,10,10,37695,10,5
E,E01011580,5.797,3.9,3.9,5.797,10,10,37695,10,5
E,E01018575,5.797,5,4.6,5.797,10,10,37695,10,5
E,E01023377,5.796,2.2,2.9,5.796,10,10,37697.5,10,5
E,E01023180,5.796,4.3,5,5.796,10,10,37697.5,10,5
E,E01028624,5.794,5.7,4.6,5.794,10,10,37699,10,5
E,E01013381,5.792,4.4,3.3,5.792,10,10,37700.5,10,5
E,E01025944,5.792,4.1,3.8,5.792,10,10,37700.5,10,5
E,E01000445,5.791,3.2,3.1,5.791,10,10,37702.5,10,5
E,E01022686,5.791,4,2.9,5.791,10,10,37702.5,10,5
W,W01000396,1.5,4,3,5.790585676,10,10,37704,10,5
E,E01003380,5.789,3.4,2.7,5.789,10,10,37705,10,5
E,E01025476,5.786,6.3,4.2,5.786,10,10,37706.5,10,5
E,E01021940,5.786,5,5,5.786,10,10,37706.5,10,5
E,E01002339,5.785,3.5,3.2,5.785,10,10,37708,10,5
S,S01008060,5.643034879,3,2,5.783133765,9,10,37709,10,5
E,E01013527,5.783,2,2.4,5.783,10,10,37710,10,5
E,E01022696,5.782,4.7,5.5,5.782,10,10,37712.5,10,5
E,E01028952,5.782,6,5.9,5.782,10,10,37712.5,10,5
E,E01028755,5.782,4.7,5.2,5.782,10,10,37712.5,10,5
E,E01022559,5.782,4.4,3.7,5.782,10,10,37712.5,10,5
E,E01009698,5.781,3.4,3.5,5.781,10,10,37715.5,10,5
E,E01028383,5.781,5.4,6.9,5.781,10,10,37715.5,10,5
E,E01027333,5.78,4.1,3.8,5.78,10,10,37718,10,5
E,E01014790,5.78,3,4.7,5.78,10,10,37718,10,5
E,E01013804,5.78,4.1,3.4,5.78,10,10,37718,10,5
E,E01025350,5.778,4.9,4.7,5.778,10,10,37721.5,10,5
E,E01029665,5.778,4.1,5,5.778,10,10,37721.5,10,5
E,E01011382,5.778,2.3,4.2,5.778,10,10,37721.5,10,5
E,E01004952,5.778,3.5,6.8,5.778,10,10,37721.5,10,5
E,E01004196,5.776,4.9,3.6,5.776,10,10,37724,10,5
E,E01028457,5.775,2.7,2.9,5.775,10,10,37725,10,5
E,E01023067,5.773,5.6,5.9,5.773,10,10,37726,10,5
S,S01006919,6.537766361,4,4,5.772260547,9,10,37727,10,5
E,E01021202,5.772,6.2,4.3,5.772,10,10,37728.5,10,5
E,E01002467,5.772,4.4,4.1,5.772,10,10,37728.5,10,5
E,E01024426,5.771,2.8,2.7,5.771,10,10,37730,10,5
E,E01007281,5.77,3.8,4.1,5.77,10,10,37732.5,10,5
E,E01033168,5.77,3.7,4.6,5.77,10,10,37732.5,10,5
E,E01004084,5.77,4.1,3.3,5.77,10,10,37732.5,10,5
E,E01008069,5.77,2.6,1.9,5.77,10,10,37732.5,10,5
E,E01032982,5.769,3.4,2.5,5.769,10,10,37735,10,5
E,E01028751,5.768,1.7,2,5.768,10,10,37736,10,5
S,S01008432,5.624769658,1,3,5.76798687,9,10,37737,10,5
S,S01007223,5.44792777,2,2,5.767834038,9,10,37738,10,5
E,E01023020,5.766,4,5.8,5.766,10,10,37739.5,10,5
E,E01011516,5.766,4.8,3.7,5.766,10,10,37739.5,10,5
E,E01020378,5.765,5.4,4.5,5.765,10,10,37742,10,5
E,E01016311,5.765,4.2,4.5,5.765,10,10,37742,10,5
E,E01018628,5.765,4.5,4.8,5.765,10,10,37742,10,5
E,E01003403,5.764,3.5,1.7,5.764,10,10,37744.5,10,5
E,E01028711,5.764,4.5,3.6,5.764,10,10,37744.5,10,5
E,E01028735,5.762,6.2,4.1,5.762,10,10,37746.5,10,5
E,E01018574,5.762,5.9,4.6,5.762,10,10,37746.5,10,5
S,S01008096,6.169396289,4,3,5.761421979,9,10,37748,10,5
E,E01032271,5.761,3.8,4,5.761,10,10,37749.5,10,5
E,E01001104,5.761,3.3,3.4,5.761,10,10,37749.5,10,5
E,E01030395,5.76,1.4,3.7,5.76,10,10,37751.5,10,5
E,E01011932,5.76,3.2,2.8,5.76,10,10,37751.5,10,5
E,E01025424,5.758,1.9,3.4,5.758,10,10,37753,10,5
E,E01021545,5.757,4,3.2,5.757,10,10,37754.5,10,5
E,E01029862,5.757,3.7,4.1,5.757,10,10,37754.5,10,5
E,E01003804,5.756,4.7,3.8,5.756,10,10,37756,10,5
S,S01010286,5.078175634,2,1,5.755213697,10,10,37757,10,5
E,E01002437,5.755,4.1,3.2,5.755,10,10,37758.5,10,5
E,E01022476,5.755,3.8,2.6,5.755,10,10,37758.5,10,5
S,S01007218,5.980953463,3,3,5.754713923,9,10,37760,10,5
E,E01018175,5.754,2.1,3.9,5.754,10,10,37761,10,5
E,E01014616,5.753,3.9,4.4,5.753,10,10,37762,10,5
S,S01011331,6.339502983,3,4,5.752891722,9,10,37763,10,5
S,S01012954,5.075987761,2,1,5.752393065,10,10,37764,10,5
E,E01021364,5.752,3.8,4.2,5.752,10,10,37765.5,10,5
E,E01024116,5.752,6.4,4.7,5.752,10,10,37765.5,10,5
E,E01031134,5.751,5.4,4.6,5.751,10,10,37767,10,5
S,S01011368,5.434570806,2,2,5.750614085,9,10,37768,10,5
W,W01001728,1.7,4,2,5.750281596,10,10,37769,10,5
E,E01021039,5.75,4,3.8,5.75,10,10,37770,10,5
S,S01011255,5.793589268,2,3,5.74939645,9,10,37771,10,5
E,E01017146,5.749,2.4,2.2,5.749,10,10,37773,10,5
E,E01018675,5.749,4.2,4.2,5.749,10,10,37773,10,5
E,E01017409,5.749,4.8,4.6,5.749,10,10,37773,10,5
E,E01012234,5.748,3,3.5,5.748,10,10,37776,10,5
E,E01023355,5.748,4.4,2.4,5.748,10,10,37776,10,5
E,E01018321,5.748,4.8,5,5.748,10,10,37776,10,5
E,E01016257,5.747,2.4,2.2,5.747,10,10,37778.5,10,5
E,E01020163,5.747,5.2,5.6,5.747,10,10,37778.5,10,5
E,E01019558,5.746,5,4.7,5.746,10,10,37780,10,5
E,E01009720,5.745,3.8,3.2,5.745,10,10,37781,10,5
E,E01013275,5.744,5.3,4.5,5.744,10,10,37782,10,5
E,E01003745,5.743,2.6,2,5.743,10,10,37783,10,5
E,E01009694,5.742,4.6,2.8,5.742,10,10,37784,10,5
E,E01029295,5.741,3,2.8,5.741,10,10,37785.5,10,5
E,E01030487,5.741,4,2.6,5.741,10,10,37785.5,10,5
E,E01029698,5.74,4,4.4,5.74,10,10,37787.5,10,5
E,E01021938,5.74,4.7,4.8,5.74,10,10,37787.5,10,5
S,S01007774,5.423703988,2,2,5.736604458,9,10,37789,10,5
E,E01025007,5.735,3.4,4.5,5.735,10,10,37790,10,5
E,E01000896,5.734,2.4,2.2,5.734,10,10,37792,10,5
E,E01024468,5.734,4.5,3.3,5.734,10,10,37792,10,5
E,E01006993,5.734,2.8,4.5,5.734,10,10,37792,10,5
E,E01009902,5.732,3.8,4.8,5.732,10,10,37794.5,10,5
E,E01005811,5.732,3.4,3.6,5.732,10,10,37794.5,10,5
S,S01012010,6.506290167,4,4,5.731681075,9,10,37796,10,5
E,E01020362,5.731,6.1,5.5,5.731,10,10,37797.5,10,5
E,E01027595,5.731,4,5.3,5.731,10,10,37797.5,10,5
E,E01018389,5.73,5.2,5.2,5.73,10,10,37799.5,10,5
E,E01002195,5.73,5.6,3.5,5.73,10,10,37799.5,10,5
S,S01011990,5.961619701,3,3,5.729788614,9,10,37801,10,5
S,S01010414,6.870752756,6,4,5.729081233,9,10,37802,10,5
S,S01008396,5.783648453,4,2,5.728179798,9,10,37803,10,5
E,E01023626,5.727,4.7,4.1,5.727,10,10,37805,10,5
E,E01015533,5.727,3.5,4.5,5.727,10,10,37805,10,5
E,E01004087,5.727,4.6,4.4,5.727,10,10,37805,10,5
E,E01033479,5.726,2.7,5,5.726,10,10,37807,10,5
E,E01013405,5.725,2.6,4,5.725,10,10,37808,10,5
E,E01030967,5.724,4.2,4.8,5.724,10,10,37810,10,5
E,E01014777,5.724,4.4,4.7,5.724,10,10,37810,10,5
E,E01002153,5.724,4.7,4.6,5.724,10,10,37810,10,5
S,S01006782,5.412996072,2,2,5.722799689,9,10,37812,10,5
S,S01006513,5.772697557,2,3,5.722462615,9,10,37813,10,5
E,E01013261,5.722,3.1,4.6,5.722,10,10,37814,10,5
E,E01008126,5.721,4,4.6,5.721,10,10,37815,10,5
E,E01022698,5.72,2.5,3.7,5.72,10,10,37816,10,5
S,S01009174,4.866976626,1,1,5.719168107,10,10,37817,10,5
E,E01011452,5.719,2.3,2.5,5.719,10,10,37818.5,10,5
E,E01019895,5.719,4.2,4.5,5.719,10,10,37818.5,10,5
E,E01019599,5.718,3.5,3.7,5.718,10,10,37820,10,5
S,S01010460,6.502118021,6,3,5.717901458,9,10,37821,10,5
S,S01010420,6.135608211,4,3,5.717862001,9,10,37822,10,5
E,E01011654,5.717,2.5,4.4,5.717,10,10,37823,10,5
E,E01025769,5.715,3.2,3,5.715,10,10,37824,10,5
E,E01023567,5.714,3,3.2,5.714,10,10,37825,10,5
S,S01010616,5.949130907,3,3,5.713687916,9,10,37826,10,5
S,S01008087,5.948586089,3,3,5.712985531,9,10,37827,10,5
E,E01021757,5.712,4,2.9,5.712,10,10,37828,10,5
E,E01011576,5.711,3,3.7,5.711,10,10,37829,10,5
E,E01008564,5.71,4.5,4.1,5.71,10,10,37831,10,5
E,E01030339,5.71,6,4.3,5.71,10,10,37831,10,5
E,E01007199,5.71,3.5,5.7,5.71,10,10,37831,10,5
E,E01031966,5.709,6.5,4.2,5.709,10,10,37833,10,5
E,E01030284,5.708,4.8,4.2,5.708,10,10,37834,10,5
E,E01032809,5.707,1.8,1.4,5.707,10,10,37835.5,10,5
E,E01031635,5.707,2.6,4.1,5.707,10,10,37835.5,10,5
E,E01017407,5.706,4.1,3.2,5.706,10,10,37838.5,10,5
E,E01030581,5.706,3.8,2.9,5.706,10,10,37838.5,10,5
E,E01022389,5.706,5,4.5,5.706,10,10,37838.5,10,5
E,E01029172,5.706,4.7,3.8,5.706,10,10,37838.5,10,5
S,S01009721,4.313411274,0,0,5.705808257,10,10,37841,10,5
E,E01032634,5.704,4,4.7,5.704,10,10,37843,10,5
E,E01020371,5.704,2.7,4,5.704,10,10,37843,10,5
E,E01011894,5.704,3.5,3.9,5.704,10,10,37843,10,5
E,E01023996,5.703,3.3,3.9,5.703,10,10,37845,10,5
E,E01024733,5.702,3.5,3.2,5.702,10,10,37846,10,5
E,E01013417,5.701,4.6,4.8,5.701,10,10,37847,10,5
E,E01031486,5.699,2.9,2.5,5.699,10,10,37848,10,5
S,S01011765,5.753959677,2,3,5.698305524,9,10,37849,10,5
E,E01025916,5.698,4,4.2,5.698,10,10,37850,10,5
S,S01010907,5.759744729,4,2,5.697362841,9,10,37851,10,5
E,E01016930,5.697,4.8,4.5,5.697,10,10,37852,10,5
W,W01001919,1.4,4,3,5.696902224,10,10,37853,10,5
E,E01021023,5.696,5.4,4.5,5.696,10,10,37854,10,5
E,E01033532,5.695,5.1,2.3,5.695,10,10,37855.5,10,5
E,E01033163,5.695,3.9,3.5,5.695,10,10,37855.5,10,5
E,E01029115,5.694,5.1,3.7,5.694,10,10,37857,10,5
E,E01030585,5.693,4.5,3.7,5.693,10,10,37858,10,5
E,E01023728,5.692,3.3,4.7,5.692,10,10,37860,10,5
E,E01014903,5.692,2.7,5.3,5.692,10,10,37860,10,5
E,E01021458,5.692,5.6,4.3,5.692,10,10,37860,10,5
E,E01023021,5.691,4.6,3.5,5.691,10,10,37863,10,5
E,E01024323,5.691,4.3,4.5,5.691,10,10,37863,10,5
E,E01028315,5.691,4.5,6.8,5.691,10,10,37863,10,5
S,S01009352,5.028250201,2,1,5.690849252,10,10,37865,10,5
E,E01014963,5.69,3.3,3.1,5.69,10,10,37866.5,10,5
E,E01032433,5.69,4.2,3.6,5.69,10,10,37866.5,10,5
E,E01031755,5.689,6.4,5,5.689,10,10,37868,10,5
E,E01013337,5.688,5.2,4.6,5.688,10,10,37869,10,5
E,E01016315,5.686,2.8,3.1,5.686,10,10,37870.5,10,5
E,E01001456,5.686,5.2,2.9,5.686,10,10,37870.5,10,5
E,E01006153,5.685,6.1,4.1,5.685,10,10,37872,10,5
E,E01008321,5.684,5,3.3,5.684,10,10,37873,10,5
S,S01013272,5.198914506,1,2,5.683037874,10,10,37874,10,5
S,S01010220,5.565216512,3,2,5.682809428,9,10,37875,10,5
S,S01006532,6.46674065,4,4,5.680693383,9,10,37876,10,5
S,S01011312,5.379849194,2,2,5.680066352,9,10,37877,10,5
E,E01032018,5.68,3.2,3.1,5.68,10,10,37878,10,5
S,S01010998,5.739589102,2,3,5.679778813,9,10,37879,10,5
E,E01018404,5.679,4.5,3.8,5.679,10,10,37880,10,5
W,W01000823,1.3,3,3,5.678605532,10,10,37881,10,5
E,E01029757,5.678,4.5,4.3,5.678,10,10,37882.5,10,5
E,E01021483,5.678,3.1,3.2,5.678,10,10,37882.5,10,5
E,E01023926,5.677,2.7,2.9,5.677,10,10,37884.5,10,5
E,E01027898,5.677,5.9,4.4,5.677,10,10,37884.5,10,5
E,E01032154,5.676,3.2,4,5.676,10,10,37886,10,5
E,E01033050,5.675,5.2,5.1,5.675,10,10,37887.5,10,5
E,E01018288,5.675,4.7,3.7,5.675,10,10,37887.5,10,5
E,E01006173,5.674,2.9,3.5,5.674,10,10,37889.5,10,5
E,E01033613,5.674,3.3,2.9,5.674,10,10,37889.5,10,5
E,E01017822,5.673,2.2,0.8,5.673,10,10,37891,10,5
S,S01009384,5.731220476,2,3,5.668989883,9,10,37892,10,5
E,E01023231,5.668,3.1,3,5.668,10,10,37893,10,5
E,E01006209,5.667,3.6,5,5.667,10,10,37894,10,5
E,E01002189,5.666,4.8,2.7,5.666,10,10,37895,10,5
E,E01027410,5.664,2.9,5.1,5.664,10,10,37896,10,5
E,E01018698,5.662,5.1,4.5,5.662,10,10,37897,10,5
E,E01019412,5.661,3.3,4,5.661,10,10,37898,10,5
E,E01026540,5.66,3.7,5.6,5.66,10,10,37899,10,5
S,S01012951,4.817748749,1,1,5.65570296,10,10,37900,10,5
E,E01014710,5.655,1.5,1.5,5.655,10,10,37901,10,5
E,E01017885,5.654,3.6,4.2,5.654,10,10,37902.5,10,5
E,E01031761,5.654,5.9,3.3,5.654,10,10,37902.5,10,5
E,E01024523,5.653,3.6,5.2,5.653,10,10,37904.5,10,5
E,E01031383,5.653,3.9,5,5.653,10,10,37904.5,10,5
E,E01014183,5.652,4.3,6,5.652,10,10,37907.5,10,5
E,E01005925,5.652,6.3,4.3,5.652,10,10,37907.5,10,5
E,E01007191,5.652,1.7,4.3,5.652,10,10,37907.5,10,5
E,E01033135,5.652,2,1.8,5.652,10,10,37907.5,10,5
E,E01028088,5.651,4.6,5.2,5.651,10,10,37910,10,5
E,E01026836,5.65,2.4,2.5,5.65,10,10,37911,10,5
E,E01023568,5.649,3.3,4.6,5.649,10,10,37912,10,5
E,E01024445,5.648,4.4,4.5,5.648,10,10,37913,10,5
E,E01000878,5.647,4.7,2.3,5.647,10,10,37914,10,5
S,S01013447,5.897155673,3,3,5.646680845,9,10,37915,10,5
S,S01008600,6.440009645,4,4,5.646231461,9,10,37916,10,5
E,E01026908,5.646,3.1,3.7,5.646,10,10,37917,10,5
E,E01026812,5.645,4.7,4.1,5.645,10,10,37918,10,5
E,E01023354,5.644,2.2,2.9,5.644,10,10,37920,10,5
E,E01023193,5.644,5.5,4.6,5.644,10,10,37920,10,5
E,E01019261,5.644,2.2,3.5,5.644,10,10,37920,10,5
E,E01025782,5.643,5.7,5.1,5.643,10,10,37922,10,5
S,S01008334,5.532833074,3,2,5.641060327,9,10,37923,10,5
E,E01021026,5.641,3.8,2.6,5.641,10,10,37924.5,10,5
E,E01026324,5.641,4.3,4.9,5.641,10,10,37924.5,10,5
E,E01020026,5.64,2.8,3.3,5.64,10,10,37926.5,10,5
E,E01025847,5.64,4.2,3.7,5.64,10,10,37926.5,10,5
S,S01009668,5.890612825,3,3,5.63824573,9,10,37928,10,5
E,E01013063,5.638,5.4,5.4,5.638,10,10,37929,10,5
E,E01014352,5.636,3.1,3.2,5.636,10,10,37930,10,5
S,S01008423,5.161982391,1,2,5.635424565,10,10,37931,10,5
E,E01017745,5.635,4.8,3.7,5.635,10,10,37932,10,5
E,E01025798,5.634,4.4,3.7,5.634,10,10,37933.5,10,5
E,E01032137,5.634,5.7,3.9,5.634,10,10,37933.5,10,5
E,E01010297,5.633,2.8,4.2,5.633,10,10,37935,10,5
E,E01000458,5.631,4.6,3.2,5.631,10,10,37936,10,5
E,E01032638,5.629,2.1,0.8,5.629,10,10,37938.5,10,5
E,E01022106,5.629,3.5,4.6,5.629,10,10,37938.5,10,5
E,E01033025,5.629,3.7,3.6,5.629,10,10,37938.5,10,5
E,E01024107,5.629,3.6,3.8,5.629,10,10,37938.5,10,5
E,E01023045,5.626,4.1,3.4,5.626,10,10,37941.5,10,5
E,E01014761,5.626,5.1,3.5,5.626,10,10,37941.5,10,5
S,S01008962,6.064301617,4,3,5.625932717,9,10,37943,10,5
S,S01012739,4.794469261,1,1,5.625690776,10,10,37944,10,5
E,E01022203,5.625,4.9,5,5.625,10,10,37945.5,10,5
E,E01004095,5.625,2.8,4.9,5.625,10,10,37945.5,10,5
E,E01019749,5.624,2.5,3.6,5.624,10,10,37947.5,10,5
E,E01011380,5.624,4.6,4.5,5.624,10,10,37947.5,10,5
E,E01030419,5.623,4.3,3.8,5.623,10,10,37949,10,5
E,E01006367,5.621,4.4,5.3,5.621,10,10,37950,10,5
S,S01012026,5.333647949,2,2,5.620503175,9,10,37951,10,5
W,W01001585,1.4,2,2,5.620004761,10,10,37952,10,5
S,S01008291,6.778924068,4,5,5.619095467,9,10,37953,10,5
E,E01000423,5.619,4.2,3.7,5.619,10,10,37954,10,5
S,S01007702,5.332417199,2,2,5.618916477,9,10,37955,10,5
E,E01022585,5.616,3.3,2.6,5.616,10,10,37956,10,5
E,E01028816,5.615,4.4,3.4,5.615,10,10,37957,10,5
E,E01014850,5.613,3.3,3.6,5.613,10,10,37958,10,5
E,E01027731,5.612,4.5,4.2,5.612,10,10,37959,10,5
S,S01006736,5.509021289,3,2,5.610361899,9,10,37960,10,5
E,E01030427,5.61,1.7,2.5,5.61,10,10,37961,10,5
E,E01016792,5.609,4.5,3.3,5.609,10,10,37962,10,5
